Old Ref ID,Ref ID,Record Last Updated (dd/mm/yyyy),Operator (or Applicant),Site Name,Technology Type,Storage Type,Storage Co-location REPD Ref ID,Installed Capacity (MWelec),CHP Enabled,RO Banding (ROC/MWh),FiT Tariff (p/kWh),CfD Capacity (MW),Turbine Capacity (MW),No. of Turbines,Height of Turbines (m),Mounting Type for Solar,Development Status,Development Status (short),Address,County,Region,Country,Post Code,X-coordinate,Y-coordinate,Planning Authority,Planning Application Reference,Appeal Reference,Secretary of State Reference,Type of Secretary of State Intervention,Judicial Review,Offshore Wind Round,Planning Application Submitted,Planning Application Withdrawn,Planning Permission Refused,Appeal Lodged,Appeal Withdrawn,Appeal Refused,Appeal Granted,Planning Permission Granted,Secretary of State - Intervened,Secretary of State - Refusal,Secretary of State - Granted,Planning Permission Expired,Under Construction,Operational,Heat Network Ref,,lat,long,status,mw
,8248,02/08/2021,Whirlwind Renewables,"Platchaig House, Kilmorack - Battery Storage Facility",Battery,Stand-alone Storage,,49.90,No,,,,,,,,Planning Application Submitted,Application Submitted,410m Sw/O Platchaig House,Highland,Scotland,Scotland,IV4 7AL,249707,844935,Highland Council,21/03353/FUL,,,,,,16/07/2021,,,,,,,,,,,,,,,,57.469701,-4.507613,planning,49
,8249,12/01/2021,Anesco Limited,Brentwood nergy Storage System,Battery,Stand-alone Storage,,49.90,No,,,,,,,,Planning Permission Granted,Awaiting Construction,"Hutton Country, Park Wash Road, Hutton",Essex,Eastern,England,CM13,563490,196135,Brentwood Borough Council,20/01800/FUL,,,,,,07/12/2020,,,,,,,24/06/2021,,,,,,,,,51.640257,0.361277,planning,49
,8264,12/01/2021,British Solar Renewables,Newlands Farm Battery Storage Facility Phase 2,Battery,Stand-alone Storage,,40.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,Newlands Farm,Hampshire,South East,England,PO14 1BL,457038,104031,Fareham Borough Council,P/20/1562/FP,,,,,,14/12/2020,,,,,,,26/01/2021,,,,,,,,,50.83301,-1.191431,planning,40
,8268,21/05/2021,Renewable Energy System Limited,Lakeside Energy Storage Facility,Battery,Stand-alone Storage,,100.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,Off New Road,North Yorkshire,Yorkshire and Humber,England,YO8 8FP,466754,426733,Selby District Council,2020/1357/FULM,,,,,,17/12/2020,,,,,,,06/05/2021,,,,,,,,,53.732727,-0.989589,planning,100
,8269,12/01/2021,Conrad Energy (Developments) Limited,Guildford Road Battery Storage Facility,Battery,Stand-alone Storage,,14.00,No,,,,,,,,Planning Application Submitted,Application Submitted,W/O Guildford Road,Surrey,South East,England,GU6 8PA,504538,140234,Waverley Borough Council,WA/2020/1937,,,,,,10/11/2020,,,,,,,,,,,,,,,,51.151827,-0.506714,planning,14
,8271,12/01/2021,Peak Gen Power,Gerrards Cross Sewage Treatment Works,Battery,Stand-alone Storage,,20.00,No,,,,,,,,Planning Application Submitted,Application Submitted,Gerrards Cross Sewage Treatment Works,Buckinghamshire,South East,England,SL9 7BE,501886,187645,South Bucks District Council,PL/20/4234/FA,,,,,,23/12/2020,,,,,,,,,,,,,,,,51.57847,-0.531047,planning,20
,8278,12/01/2021,EDF Energy Thermal Generation Limited,Cottom Power Station,Battery,Stand-alone Storage,,50.00,No,,,,,,,,Planning Application Submitted,Application Submitted,Cottam Power Station,Nottinghamshire,East Midlands,England,DN22 0EU,481298,379186,Bassetlaw District Council,20/01288/CTP,,,,,,13/10/2020,,,,,,,,,,,,,,,,53.303393,-0.781494,planning,50
,10058,08/02/2022,Renewable Connections Ltd / Pivot Power,St Dennis - Battery Energy Storage,Battery,Stand-alone Storage,,100.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,"Indian Queens Sub-Station B3279 From Gaverigan To Carne Hill St Dennis, St Austell",Cornwall,South West,England,PL26 8BY,194320,58565,Cornwall Council,PA21/10827,,,,,,25/11/2021,,,,,,,02/02/2022,,,,,,,,,50.390904,-4.894964,planning,100
,8368,28/04/2021,Whirlwind Renewables,Old Gallows Road - Battery storage,Battery,Stand-alone Storage,,49.90,No,,,,,,,,Planning Application Submitted,Application Submitted,Old Gallows Road,Perthshire,Scotland,Scotland,PH1,308124,723734,Perth and Kinross Council,21/00235/FLM,,,,,,14/04/2021,,,,,,,,,,,,,,,,56.396899,-3.49004,planning,49
,8385,11/10/2021,Peak Reserve Power Limited,Farburn Place - Energy Storage Facility,Battery,Stand-alone Storage,,30.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,Place Dyce,Grampian,Scotland,Scotland,AB21 7GP,388554,812466,Aberdeen City Council,210665/DPP,,,,,,13/05/2021,,,,,,,30/09/2021,,,,,,,,,57.202831,-2.191083,planning,30
,8434,02/03/2021,Penso Power,Minchens Lane Battery Storage Facility,Battery,Stand-alone Storage,,100.00,No,,,,,,,,Planning Application Submitted,Application Submitted,OS Ref 464762 159811 Minchens Lane Bramley ,Hampshire,South East,England,RG26,465106,159562,Basingstoke and Deane Borough Council,21/00349/FUL,,,,,,29/01/2021,,,,,,,,,,,,,,,,51.331436,-1.066893,planning,100
,8439,02/03/2021,Sizing John Limited,National Grids Rainhill Substation Battery storage facility,Battery,Stand-alone Storage,,57.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,�Land To The South Of National Grid's Rainhill Substation Lea Green Road Sutton Manor St Helens ,Merseyside,North West,England,WA9 4QH,351018,391685,St Helens Council,P/2021/0094/FUL,,,,,,02/02/2021,,,,,,,07/06/2021,,,,,,,,,53.419678,-2.738489,planning,57
,10489,28/01/2022,Renewable Energy Systems Limited,"South Thinford Lane, Thinford - Energy Storage",Battery,Stand-alone Storage,,99.90,No,,,,,,,,Planning Application Submitted,Application Submitted,"S/O Spennymoor Electricity Substation, South Thinford Lane, Thinford, Durham",County Durham,North East,England,DH6 5JX,428699,534511,Durham County Council,DM/22/00120/FPA,,,,,,19/01/2022,,,,,,,,,,,,,,,,54.704808,-1.556153,planning,99
,8809,17/05/2021,Henco International Limited,Bristol Avenue - Battery Energy Storage Facility,Battery,Stand-alone Storage,,25.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,"281 BRISTOL AVENUE, BLACKPOOL, ",Lancashire,North West,England,FY2 0JF,332442,439745,Blackpool City Council,21/0246,,,,,,21/01/2021,,,,,,,11/05/2021,,,,,,,,,53.849526,-3.02841,planning,25
,8829,18/03/2021,Penwortham Storage Limited,Howick Hall Farm - Battery Storage Facility,Battery,Stand-alone Storage,,49.90,No,,,,,,,,Planning Application Submitted,Application Submitted,Howick Hall Farm Howick Cross Lane Penwortham Preston Lancashire PR1 0NS,Lancashire,North West,England,PR1 0NS,350613,428030,South Ribble Borough Council,07/2021/00252/FUL,,,,,,21/01/2021,,,,,,,,,,,,,,,,53.746291,-2.750347,planning,49
,8833,26/03/2021,Mannington Energy Centre Limited,Holt Road - Battery Energy Storage System,Battery,Stand-alone Storage,,49.90,No,,,,,,,,Planning Application Submitted,Application Submitted,Land off Holt Road,Dorset,South West,England,BH21,407008,105438,East Dorset District Council,3/21/0137/FUL,,,,,,22/01/2021,,,,,,,,,,,,,,,,50.848421,-1.901823,planning,49
,10970,11/04/2022,Albanwise Synergy Limited,Field House Solar Farm,Battery,Co-located with RE,8995,40.00,No,,,,,,,,Planning Application Submitted,Application Submitted,"Field House Farm, Main Road, Routh, Beverley",East Riding of Yorkshire,Yorkshire and Humber,England,HU17 9SL,508818,442636,East Riding of Yorkshire Council,22/00824/STPLF,,,,,,24/03/2022,,,,,,,,,,,,,,,,53.868534,-0.346585,planning,40
,8912,27/04/2021,Intelligent Land Investments Group,Bolfornought Farm Battery Storage Facility,Battery,Stand-alone Storage,,49.90,No,,,,,,,,Planning Application Submitted,Application Submitted,Land 650M South West Of Bolfornought Farm Stirling,Central,Scotland,Scotland,FK7 7LL,282277,693597,Stirling Council,21/00293/FUL,,,,,,14/04/2021,,,,,,,,,,,,,,,,56.120552,-3.895117,planning,49
,8927,22/12/2021,Scottish Power Renewables (UK) Limited,Dersalloch Battery Storage Facility,Battery,Stand-alone Storage,,50.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,"Wind Farm At Dersalloch B741 Dalmellington Road Straiton, Council Boundary Straiton, Maybole",Ayrshire,Scotland,Scotland,KA6 7QA,242893,605864,Scottish Government (S36),ECU00002112,,,,,,01/08/2020,,,,,,,29/11/2021,,,,,,,,,55.321678,-4.477597,planning,50
,9708,07/04/2022,British Solar Renewables,Tanners Lane - 40 MW Battery Energy Storage Facility (Phase One),Battery,Stand-alone Storage,,40.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,Newlands Farm Tanners Lane Fareham,Hampshire,South East,England,PO14 1BL,457168,103930,Fareham Borough Council,P/19/1019/FP,,,,,,02/09/2019,,,,,,,26/11/2019,,,,,,,,,50.832089,-1.189601,planning,40
,7371,17/03/2022,Gore Street Energy Storage Fund,Ferrymuir,Battery,Stand-alone Storage,,49.90,,,,,,,,,Planning Permission Granted,Awaiting Construction,"Land west of Ferrymuir, South of Westfield Road, Cupar,",Fife,Scotland,Scotland,KY15 5AP,335613,713603,Fife Council,19/02750/FULL,,,,,,23/09/2019,,,,,,,21/11/2019,,,,,14/07/1905,,,,56.310446,-3.042318,planning,49
,8986,07/07/2021,One Planet Developments Limited,Bolney Substation - Battery Storage,Battery,Stand-alone Storage,,200.00,No,,,,,,,,Planning Application Submitted,Application Submitted,"Adj Bolney Substation, Wineham Lane, Wineham, Henfield",West Sussex,South East,England,BN5 9AZ,523770,121216,Mid Sussex District Council,DM/21/2276,,,,,,22/06/2021,,,,,,,,,,,,,,,,50.977063,-0.238368,planning,200
,8998,10/05/2021,Green Frog Power 214 Limited,Stor Generation Plant - Battery Storage,Battery,Stand-alone Storage,,12.00,No,,,,,,,,Planning Application Submitted,Application Submitted,"Stor Generation Plant, Duncombe Road, Bradford",West Yorkshire,Yorkshire and Humber,England,BD8 9TB,413907,433254,Bradford Metropolitan District Council,21/02041/FUL,,,,,,16/04/2021,,,,,,,,,,,,,,,,53.795412,-1.790361,planning,12
,9006,12/05/2021,Green Frog Power 214 Limited,Hull East Stor Generation Compound - Battery energy storage,Battery,Stand-alone Storage,,20.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,"Hull East Stor Generation Compound, Great Field Lane, Somerden Road, Kingston Upon Hull",East Riding of Yorkshire,Yorkshire and Humber,England,HU9 5PE,515219,429506,Kingston upon Hull City Council,21/00631/FULL,,,,,,27/04/2021,,,,,,,29/07/2021,,,,,,,,,53.749197,-0.254196,planning,20
,9007,12/05/2021,Scottish Renewables Limited,Kilgallioch - Battery energy storage,Battery,Stand-alone Storage,,100.00,No,,,,,,,,Planning Application Submitted,Application Submitted,"Wind Farm, Kilgallioch C72 From Gowlands Terrace, Barrhill To Council Boundary S/O Chirmorrie South From Barrhill, Barrhill, Girvan",Strathclyde,Scotland,Scotland,KA26,218521,597132,South Ayrshire Council,21/00387/DEEM,,,,,,29/03/2021,,,,,,,,,,,,,,,,55.234924,-4.855574,planning,100
,9010,21/06/2021,Green Frog Power 214 Limited,Standby Embedded Stor Power Plant - Battery storage,Battery,Stand-alone Storage,,20.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,"Standby Embedded Stor Power Plant, High Flatworth, Tyne Tunnel Trading Estate, North Shields",Tyne And Wear,North East,England,NE29 7UZ,433220,567794,North Tyneside Council,21/01109/FUL,,,,,,22/04/2021,,,,,,,16/06/2021,,,,,,,,,55.003612,-1.482182,planning,20
,9012,13/05/2021,Pelham Power Limited,Greens Farm - Battery energy storage,Battery,Stand-alone Storage,,49.90,No,,,,,,,,Planning Application Submitted,Application Submitted,"Greens Farm, East End, Stocking Pelham, Buntingford",Hertfordshire,Eastern,England,SG9 0JU,545521,228157,East Hertfordshire District Council,3/21/0969/FUL,,,,,,05/05/2021,,,,,,,,,,,,,,,,51.932904,0.115217,planning,49
,9036,13/12/2021,Stephenson Mohl Development,"Maiden, Annfield Plain - Energy Storage",Battery,Stand-alone Storage,,38.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,Land To The South West Of Morrison Industrial Estate And West Of Lanchester Road Maiden Law,County Durham,North East,England,DH9 7XW,417286,550478,Durham County Council,DM/21/01583/FPA,,,,,,05/05/2021,,,,,,,18/08/2021,,,,,,,,,54.848812,-1.732319,planning,38
,10828,21/03/2022,Renewable Connection Developments Limited,"Strathruddie, Kinglassie - Solar farm",Battery,Co-located with RE,9403,20.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,Land At Strathruddie Kinglassie,Fife,Scotland,Scotland,KY5 0UA,321941,697509,Fife Council,21/03531/FULL,,,,,,11/11/2021,,,,,,,16/03/2022,,,,,,,,,56.163831,-3.258501,planning,20
,9046,20/05/2021,Power Initiatives Limited,Barton Hill Industrial Park - Battery Energy Storage Facility,Battery,Stand-alone Storage,,22.50,No,,,,,,,,Planning Application Submitted,Application Submitted,"Barton Hill Industrial Park, Barton Hill Way, Torquay",Devon,South West,England,TQ2 8JJ,290550,66350,Torbay Council,P/2021/0345,,,,,,05/05/2021,,,,,,,,,,,,,,,,50.486707,-3.544179,planning,22
,9052,24/05/2021,Pelagic Energy,"Bronwylfa Road, Talwrn - Battery Storage Facility",Battery,Stand-alone Storage,,49.50,No,,,,,,,,Planning Application Submitted,Application Submitted,"The North Of, National Grid Legacy Substation, Bronwylfa Road, Talwrn",Clwyd,Wales,Wales,LL14 4HY,329379,348628,Wrexham County Borough Council,P/2021/0441,,,,,,06/05/2021,,,,,,,,,,,,,,,,53.030255,-3.054483,planning,49
,9057,24/05/2021,INRG,"Whaddon Lane, Hilperton",Battery,Co-located with RE,9056,18.00,No,,,,,,,,Planning Application Submitted,Application Submitted,"west of Whaddon Farm, Whaddon Lane, Hilperton",Wiltshire,South West,England,BA14 6NR,387318,160946,North Wiltshire District Council,PL/2021/03061,,,,,,10/05/2021,,,,,,,,,,,,,,,,51.34745,-2.183478,planning,18
,9063,08/12/2021,Minety South 2,"Purlieus Farm, Minety - Battery Storage Facility",Battery,Stand-alone Storage,,49.99,No,,,,,,,,Planning Permission Granted,Awaiting Construction,"Purlieus Farm, Minety, Malmesbury",Wiltshire,South West,England,SN16 9RP,400258,189902,West Wiltshire District Council,PL/2021/04151,,,,,,22/03/2021,,,,,,,08/11/2021,,,,,,,,,51.607952,-1.99767,planning,49
,9066,25/05/2021,Ecosse Solar Parks Limited,"Dragonhall Farm, Padanaram - Battery Storage",Battery,Co-located with RE,9065,10.00,No,,,,,,,,Planning Application Submitted,Application Submitted,Field 275M East Of Dragonhall Farm Padanaram Forfar ,Angus,Scotland,Scotland,DD8,342517,751739,Angus Council,21/00271/FULL,,,,,,12/05/2021,,,,,,,,,,,,,,,,56.653902,-2.939169,planning,10
,9115,27/09/2021,SSE Enterprise,Kirkhaw Lane - Battery Storage Energy,Battery,Stand-alone Storage,,100.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,Site Within Ferrybridge Power Station,West Yorkshire,Yorkshire and Humber,England,WF11 8RB,447882,425231,Wakefield Metropolitan District Council,21/02055/CPL,,,,,,10/08/2021,,,,,,,22/09/2021,,,,,,,,,53.721298,-1.275862,planning,100
,9121,13/12/2021,Harmony Energy Storage,Rusholme Grange ,Battery,Stand-alone Storage,,40.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,"Rusholme Grange, Rusholme Lane, Drax, Selby",North Yorkshire,Yorkshire and Humber,England,YO8 8PW,470197,426610,Selby District Council,2021/0601/FUL,,,,,,26/05/2021,,,,,,,03/09/2021,,,,,,,,,53.73117,-0.937436,planning,40
,9127,10/06/2021,E.ON Climate & Renewables UK Developments,Daer Wind Farm,Battery,Co-located with RE,2908,100.00,No,,,,,,,,Planning Application Submitted,Application Submitted,"Land east of Daer Reservoir, South Lanarkshire/Dumfries and Galloway",South Lanarkshire,Scotland,Scotland,,300000,606000,Scottish Government (S36), ECU00000740,,,,,,26/05/2021,,,,,,,,,,,,,,,,55.337835,-3.578114,planning,100
,10886,29/03/2022,Lifetime Property Limited,Broomloan Road -  Battery Energy Storage,Battery,Stand-alone Storage,,49.90,No,,,,,,,,Planning Application Submitted,Application Submitted,"322 Broomloan Road, Glasgow",Strathclyde,Scotland,Scotland,G51 2JQ,255269,664853,Glasgow City Council,22/00637/FUL,,,,,,15/03/2022,,,,,,,,,,,,,,,,55.855082,-4.313696,planning,49
,9199,16/07/2021,Energi Generation,Bay Gateway - Battery Storage Facility,Battery,Stand-alone Storage,,99.90,No,,,,,,,,Planning Application Submitted,Application Submitted,North Of A683 Bay Gateway Heaton With Oxcliffe,Lancashire,North West,England,LA3,343895,461145,Lancaster City Council,21/00695/FUL,,,,,,30/06/2021,,,,,,,,,,,,,,,,54.043208,-2.858281,planning,99
,9224,18/11/2021,Tag Energy UK,Balsillie Avenue - Roaring Hill Energy Storage Facility,Battery,Stand-alone Storage,,19.90,No,,,,,,,,Planning Permission Granted,Awaiting Construction,"E/O Balsillie Avenue, The S/O The Limekilns, Glenrothes",Fife,Scotland,Scotland,KY12 7DR,325452,702311,Fife Council,21/01438/FULL,,,,,,25/05/2021,,,,,,,03/09/2021,,,,,,,,,56.207527,-3.20333,planning,19
,9230,28/06/2021,Eden Renewables,Forest Gate - Solar Farm & Battery Storage,Battery,Co-located with RE,9229,40.00,No,,,,,,,,Planning Application Submitted,Application Submitted,"Forest Gate, Pewsham, Chippenham",Wiltshire,South West,England,SN15 3RS,394760,171549,Wiltshire Council,PL/2021/06112,,,,,,11/06/2021,,,,,,,,,,,,,,,,51.442907,-2.076784,planning,40
,9238,29/06/2021,Eden Renewables,Leigh Delamere - Solar farm & Battery storage,Battery,Co-located with RE,9237,40.00,No,,,,,,,,Planning Application Submitted,Application Submitted,"The S/O The M4 At Leigh Delamere, To The W/O Leigh, Delamere Motorway Services, Chippenham",Wiltshire,South West,England,SN14,388188,178888,Wiltshire Council,PL/2021/06100,,,,,,14/06/2021,,,,,,,,,,,,,,,,51.508795,-2.171591,planning,40
,9274,22/12/2021,British Solar Renewables,South Fambridge Hall - Solar farm & Battery storage,Battery,Co-located with RE,9273,20.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,"South Fambridge Hall, Fambridge Road, South Fambridge, Rochford",Essex,Eastern,England,SS4 3LS,586193,195503,Rochford District Council,21/00605/FUL,,,,,,22/06/2021,,,,,,,15/12/2021,,,,,,,,,51.627529,0.688668,planning,20
,9275,29/11/2021,Balance Power Projects Limited,North Tawton Primary Substation - Battery Storage,Battery,Stand-alone Storage,,30.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,"S/O North Tawton Primary Substation, North Tawton",Devon,South West,England,EX20 2DA,265325,101433,West Devon Borough Council,2094/21/FUL,,,,,,07/06/2021,,,,,,,03/11/2021,,,,,,,,,50.796767,-3.912325,planning,30
,9292,06/07/2021,Fen Power 1 Limited,"Weirs Drove, Burwell - Battery Storage Facility",Battery,Stand-alone Storage,,30.00,No,,,,,,,,Planning Application Submitted,Application Submitted,"Land North Of Electricity Sub-Station Weirs Drove Burwell, Cambridge",Cambridgeshire,Eastern,England,CB25 0BP,558004,266555,East Cambridgeshire District Council,21/00816/FUL,,,,,,26/05/2021,,,,,,,,,,,,,,,,52.274443,0.314426,planning,30
,7061,24/02/2022,Noriker Power,Perseverance Road,Battery,Stand-alone Storage,,20.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,"Land At Perseverance Road, Perseverance Road, Hereford, Hereford & Worcester",Hereford and Worcester,West Midlands,England,HR4 9SN,350791,241336,Herefordshire Council,P181659/F,,,,,,04/05/2018,,,,,,,21/12/2018,,,,21/12/2021,,,,,52.068196,-2.719292,planning,20
,9340,22/07/2021,P3P Partners LLP,"Widow Hill, Balderstone Lane - Battery Energy Storage System",Battery,Stand-alone Storage,,70.00,No,,,,,,,,Planning Application Submitted,Application Submitted,"Balderstone Lane, Burnley",Lancashire,North West,England,BB10 2TJ,385991,434274,Burnley Borough Council,FUL/2021/0375,,,,,,13/07/2021,,,,,,,,,,,,,,,,53.804571,-2.214196,planning,70
,9343,22/07/2021,Novus Renewable Services Limited,Maelor Gasworks - Solar Farm & Battery Storage,Battery,Co-located with RE,9342,16.00,No,,,,,,,,Planning Application Submitted,Application Submitted,"N/O Wales And West Utilities, Access Roads To Maelor Gasworks, Cross Lanes, Wrexham",Clwyd,Wales,Wales,LL13 0UW,338109,348133,Wrexham County Borough Council,P/2021/0676,,,,,,15/07/2021,,,,,,,,,,,,,,,,53.026889,-2.924234,planning,16
,9346,15/12/2021,Namene Solar,"Estuary Farm, Edward Benefer Way - Solar Farm & Battery Storage",Battery,Co-located with RE,9345,15.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,"Estuary Farm, Edward Benefer Way, Kings Lynn",Norfolk,Eastern,England,PE30 2HY,561943,320864,Borough Council of King�s Lynn & West Norfolk,21/01432/FM,,,,,,15/07/2021,,,,,,,08/12/2021,,,,,,,,,52.761107,0.398536,planning,15
,9361,28/07/2021,Voltalia UK,South Farm Solar Park,Battery,Co-located with RE,9360,10.00,No,,,,,,,,Under Construction,Under Construction,"South Farm, Field Dairy To Louse Lane, Spetisbury, Blandford Forum",Dorset,South West,England,DT11 9DY,390129,101525,North Dorset District Council,2/2019/0850/PAEIA,,,,,,21/06/2019,,,,,,,15/11/2019,,,,,07/01/2021,,,,50.813188,-2.141475,construction,10
,10716,04/03/2022,R & S Energy Limited,"Waterswallows Road, Green Fairfield - Battery Storage Equipment",Battery,Stand-alone Storage,,16.00,No,,,,,,,,Planning Application Submitted,Application Submitted,"STOR Facility, Waterswallows Road, Green Fairfield, Buxton",Derbyshire,East Midlands,England,SK17 7JB,408140,375081,High Peak Borough Council,HPK/2022/0047,,,,,,11/02/2022,,,,,,,,,,,,,,,,53.272655,-1.8794,planning,16
,9377,03/08/2021,HD888CAP Limited,"Capenhurst Lane, Capenhurst - Battery storage",Battery,Stand-alone Storage,,57.00,No,,,,,,,,Planning Application Submitted,Application Submitted,Capenhurst Lane Capenhurst Chester,Cheshire,North West,England,CH1 6EH,336716,374967,Cheshire West and Chester Council,21/02404/FUL ,,,,,,03/06/2021,,,,,,,,,,,,,,,,53.267902,-2.950312,planning,57
,9397,13/12/2021,North Deane Generation Limited,"Stainland Road, Salterhebble - Battery Storage Facility",Battery,Stand-alone Storage,,25.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,South Of Sub Station Stainland Road Elland Calderdale,West Yorkshire,Yorkshire and Humber,England,HX4 8LR,409605,422188,Calderdale Metropolitan Borough Council,21/00839/FUL,,,,,,14/06/2021,,,,,,,28/09/2021,,,,,,,,,53.696047,-1.856009,planning,25
,9563,18/03/2022,Energi Generation,Davies Road - Battery Storage,Battery,Stand-alone Storage,,25.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,"Davies Road, Blackburn",Lancashire,North West,England,BB1 3HR,370729,428713,Hyndburn Borough Council,11/21/0483,,,,,,04/08/2021,,,,,,,17/03/2022,,,,,,,,,53.753952,-2.445402,planning,25
,9470,23/08/2021,BAT-NR30 Limited,Admiralty Road - Battery Energy Storage Facility,Battery,Stand-alone Storage,,49.90,No,,,,,,,,Planning Permission Granted,Awaiting Construction,"South & E/o Admiralty Road, South Denes, Great Yarmouth",Norfolk,Eastern,England,NR30 3QR,652875,305216,Great Yarmouth Borough Council,06/21/0672/LDO,,,,,,03/08/2021,,,,,,,19/08/2021,,,,,,,,,52.58588,1.731579,planning,49
,7609,24/02/2022,Tribus Clean Energy,Model Farm,Battery,Stand-alone Storage,,49.90,No,,,,,,,,Planning Permission Granted,Awaiting Construction,"Model Farm, Frenchs Road, Walpole St. Andrew, Wisbech, ",Cambridgeshire,Eastern,England,PE14 7JF,548338,316760,King's Lynn and West Norfolk Borough Council,19/02003/F,,,,,,20/11/2019,,,,,,,06/03/2020,,,,,,,,,52.728144,0.195226,planning,49
,9507,31/08/2021,Aura Power BESS Ltd,Caldwell Road - Battery Storage,Battery,Stand-alone Storage,,90.00,No,,,,,,,,Planning Application Submitted,Application Submitted,"N/O The Royle Farm Business Park, Caldwell Road, Burton on Trent",Derbyshire,East Midlands,England,DE15 9TU,425316,319061,South Derbyshire District Council,DMPA/2021/1221,,,,,,03/08/2021,,,,,,,,,,,,,,,,52.768556,-1.626224,planning,90
,7614,21/02/2022,Tribus Clean Energy,Flower Farm,Battery,Stand-alone Storage,,49.90,,,,,,,,,Planning Permission Granted,Awaiting Construction,"Flower Farm, The Marsh, Walpole St. Andrew, Wisbech, ",Cambridgeshire,Eastern,England,PE14 7JG,546780,316765,King's Lynn and West Norfolk Borough Council,19/02004/FM,,,,,,25/11/2019,,,,,,,19/03/2020,,,,19/03/2023,,,,,52.728614,0.172175,planning,49
,10687,24/02/2022,Tribus Clean Energy,Model Farm,Battery,Stand-alone Storage,,49.90,No,,,,,,,,Planning Permission Granted,Awaiting Construction,"Model Farm, Frenchs Road, Walpole St. Andrew, Wisbech, ",Cambridgeshire,Eastern,England,PE14 7JF,548338,316760,King's Lynn and West Norfolk Borough Council,21/01715/FM,,,,,,31/08/2021,,,,,,,27/01/2022,,,,,,,,,52.728144,0.195226,planning,49
,9522,01/09/2021,Spectrum Reserve Limited,Wishaw 49.9 Battery Storage Facility,Battery,Stand-alone Storage,,49.99,No,,,,,,,,Planning Permission Granted,Awaiting Construction,Netherton Street Netherton Wishaw,Lanarkshire,Scotland,Scotland,ML2 0DP,278488,654565,North Lanarkshire Council,20/00946/FUL,,,,,,24/09/2020,,,,,,,24/09/2020,,,,,,,,,55.769111,-3.938428,planning,49
,10876,29/03/2022,Alfred Energy Limited,Walpole St Andrew - Battery storage ,Battery,Stand-alone Storage,,100.00,No,,,,,,,,Planning Application Submitted,Application Submitted,"Opp Walpole Sub Station Walpole Bank Walpole St Andrew, Wisbech",Cambridgeshire,Eastern,England,PE14,548983,316454,King's Lynn and West Norfolk Borough Council,22/00438/FM,,,,,,28/02/2022,,,,,,,,,,,,,,,,52.725219,0.204631,planning,100
,9545,07/09/2021,Kona Energy Limited,Heysham Energy Storage Project,Battery,Stand-alone Storage,,200.00,No,,,,,,,,Planning Application Submitted,Application Submitted,"N/O A683 Lancaster, Morecambe Bypass, Morecambe ",Lancashire,North West,England,LA3 2FQ,342073,460367,Lancaster City Council,21/01069/FUL,,,,,,17/08/2021,,,,,,,,,,,,,,,,54.036015,-2.885953,planning,200
,7029,01/02/2022,Lancaster Power,Middleton Clean Energy Plant,Battery,Stand-alone Storage,,49.90,No,,,,,,,,Planning Permission Granted,Awaiting Construction,"Middleton Clean Energy Plant, Middleton Road, Heysham, Morecambe",Lancashire,North West,England,LA32,341454,460919,Lancaster City Council,18/01203/FUL,,,,,,01/10/2018,,,,,,,17/01/2020,,,,17/01/2023,,,,,54.040905,-2.895509,planning,49
,7111,19/01/2022,Enstor (formerly CJ Energy),Land Adjacent to 4 Redcote Lane (Armley),Battery,Stand-alone Storage,,49.90,No,,,,,,,,Under Construction,Under Construction,"Land Adjacent, 4 Redcote Lane, Armley, Leeds, ",West Yorkshire,Yorkshire and Humber,England,LS4 2AL,426967,434272,Leeds City Council,17/06830/FU,,,,,,24/10/2017,,,,,,,07/06/2019,,,,07/06/2022,01/02/2022,,,,53.804052,-1.592014,construction,49
,8914,24/01/2022,Catalyst Capital LLP,Skelton Grange Battery Storage Facility,Battery,Stand-alone Storage,,99.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,Former Skelton Grange Power Station Site West Road North Leeds,West Yorkshire,Yorkshire and Humber,England,LS10 1RR,433628,431410,Leeds City Council,21/02628/FU,,,,,,08/04/2021,,,,,,,04/08/2021,,,,,,,,,53.777943,-1.491189,planning,99
